revenue_growth,debt_to_equity,return_on_assets,current_ratio,market_volatility,stock_return,esg_score,environment_score,social_score,governance_score,credit_risk_score,liquidity_risk,operational_risk,risk_level
-0.012729940576318766,1.758788047022419,0.11608037718421871,2.462918964602168,0.10220080450189314,0.2109988176929793,71.41460112581274,75.94096589905911,21.99932936997706,88.74442740232966,0.3690208370839748,0.6249606670276326,0.7180354836560039,Medium
0.27535715320495807,2.4357537549699604,0.10618490132393835,0.7400977092978099,0.10016507962973822,-0.1708416030809019,55.06782216893131,39.65531948766112,20.597042597419357,91.2660205545895,0.18533599764585224,0.8988372258473984,0.4713076495105919,High
0.16599697090570253,2.304466696391461,-0.0712737404009927,1.2269894343612169,0.3361317303976077,-0.05735221394107967,24.178017177006808,69.06091941809541,36.82816019601813,20.330760048523274,0.21372330247499438,0.786610749330361,0.352307655444005,High
0.09932924209851829,0.5463097236119436,0.17677172147174006,2.8210380394377523,0.11464685250268533,0.16429644580047276,88.88826130164124,72.43991770679247,79.94907110069971,43.780627353226734,0.2626040153628296,0.8806650576331841,0.654271458309131,Low
-0.12199067977878175,0.5328234622502743,0.0705416606470459,2.0860575610364593,0.5872662768311873,0.03746254116713593,93.52468496572858,45.88388483260137,87.85607436307903,82.80335220989201,0.2832880009284535,0.15348030121893763,0.7662422012339004,Low
-0.12200273983189869,0.8777056664602486,0.009117656340705285,3.283907185361134,0.211032587270696,0.21699972704442566,52.328256140887625,55.618924040835516,49.382627442394856,60.23339040136515,0.31803562828948967,0.38631378902935776,0.32912644129533664,Low
-0.17095819391590028,1.147116706389008,0.12696157504859204,1.786254225024063,0.33633236468242234,0.37284553085600175,66.02456055569954,50.28253178418579,62.23989474550089,80.56315501116146,0.329914026067145,0.38684074932523427,0.3694599109862895,Medium
0.23308807288746758,1.2845211860845995,-0.022790362479509774,3.109437097441769,0.1305688150061118,-0.21841731859936175,53.772396968281,91.05117472659005,72.95394514665355,83.99924621284535,0.5101447109387823,0.691340551991758,0.6762645252559775,Medium
0.10055750587160439,2.071121928816701,0.10805295111389615,1.8468663124347127,0.3610242080856293,0.19669740147864262,44.140973816459045,43.99616467636905,91.47025244387949,53.196966495599206,0.5586158717434372,0.5037535438340592,0.9687009341625267,High
0.15403628889802273,0.26437325328092265,-0.08808663772832584,3.437744836105956,0.2899780625737043,-0.13875909105751982,25.798909464335573,33.74922816687206,88.46991779730737,46.92372035185892,0.37799128731372034,0.7997253429268376,0.2924843830027981,Low
-0.1897077528520988,0.20055084225559253,0.1518224112827816,3.3795031441966303,0.12233001443861188,-0.009866290814701528,54.205079779797416,47.41946321566837,24.289422753603496,54.15749495378941,0.9165667779286554,0.44598750999012526,0.6888228721400886,Low
0.28495492608099715,1.2365406325373363,0.034451254106395574,1.487410116668241,0.2675621333481124,-0.27699609194340213,81.37884172695885,70.2136780701509,38.612438240696065,68.95964019681998,0.5978257510050591,0.2994468195811679,0.9159308569615493,Medium
0.21622132040021086,2.121774707200143,0.09100787430738255,3.15777101125041,0.29571801011142784,-0.20486483239511072,21.27735958160027,72.3022017771099,23.68584079663828,47.53693646651138,0.808729235230066,0.36185596146485055,0.5157700885399252,High
-0.09383044466086193,0.6609624945737994,-0.033628654057994894,3.0428341226469477,0.59496074563747,-0.07615589766577022,63.65807623851667,89.30429865200051,66.24068157417885,78.12412165233145,0.931814049178759,0.26422275353573293,0.3851598038457922,Medium
-0.1090875163964497,1.9603629956431299,0.10312211379753441,1.1320411919826885,0.20394293595968774,-0.06060993629841055,86.05790815450166,86.13158636568569,73.28699873544792,87.79945952637668,0.2468216031182247,0.27810342258661,0.7001839586858872,Medium
-0.1082977450732831,0.8535016000268684,0.131672082767983,2.372871202349809,0.3723898076850498,0.32970965152346704,36.31620725107685,41.624039031295666,43.12125592673836,41.17334016190449,0.48508703534407105,0.29515502388758635,0.12828862583270764,Low
-0.04787887852023115,2.6696497155591974,0.041963956065319635,0.7180469467694446,0.5936577745993143,0.21926903648656054,33.744189851679664,54.13724367256973,84.0388931099911,92.37422331306796,0.4898893615431479,0.11448524035650208,0.42414449548003663,High
0.06237821581611891,2.697500838373188,0.08531807721853832,3.010132161750385,0.49600960397006755,0.3805280777309287,77.92074692764572,76.04517411375755,53.96095628086233,66.7043935043983,0.4190250253945188,0.7444792312862909,0.3321766241354022,High
0.01597250932105787,0.9621328924158468,0.036897777146719574,1.0236376505104896,0.5966837504410445,0.11935005723466835,39.131482333947,88.74029604515188,94.87861363227594,85.86265784148057,0.10801527989647595,0.45964210804402206,0.3021595325005852,Medium
-0.054385429900979054,0.7669818864933975,0.16822741077735368,0.7124441041572935,0.5841491573300847,-0.13080038753607742,34.39882006704863,45.287375964266886,20.02997694419937,27.79373264540791,0.8343748970002856,0.12040419869364602,0.26178333717426694,Medium
0.10592644736118972,1.2927815189920706,0.04936075415429578,1.7006572866164336,0.3447697710470772,-0.07064147905484999,48.34919379269263,53.333107563274694,28.211728131391748,38.862435279217905,0.20040338939851254,0.43300679001925624,0.7633569714273585,Medium
-0.1302530696739791,0.7975415970224312,0.1525426127086457,2.2307664157989304,0.4481879249352829,-0.07611485369562304,49.43765092026635,87.46087028402066,42.63449322015053,44.076430957444416,0.995932538129583,0.9148313144038708,0.9595898157933679,Medium
-0.053927675732390934,2.0499131455459403,0.1404056174810746,3.064750875679313,0.15522156347057556,-0.0714539706357239,85.55757972624245,46.886290486881705,21.913069846528487,42.7116613380885,0.7956626427200635,0.5601198852707003,0.44629358078974857,High
-0.01681907835315416,2.495587585190028,0.023151446404506976,3.4227275765652094,0.3205744125234009,0.17107492117827094,66.38326039502576,56.03847396438018,78.67545933036881,32.88958674488989,0.622009015845863,0.9880768102117156,0.1441929762172369,High
0.028034992108517953,2.051967179642529,-0.03097465244275749,1.818477537709591,0.5045092711333488,0.07156554966329132,50.447109225469205,87.83781059135592,23.957884090346543,85.11507106436243,0.23914577596743772,0.5859634886902506,0.74702063230532,High
0.1925879806965068,2.4906162970231134,0.02182463976793131,0.6813407689558106,0.3526676604885717,-0.030203075339349017,60.07909732143251,80.16824134923861,76.17347249703704,51.39591059671625,0.5638536742539223,0.9665190991459576,0.5843839010172306,High
-0.10016310892082014,1.251277270401675,0.1478652127325661,2.747346737077612,0.451349516408616,-0.19563716188989838,91.54739249939556,38.25731937573521,23.942634409216204,92.23476593500911,0.33499786677202803,0.28162065592397145,0.7512801524612273,Medium
0.05711721920680579,0.5533192150556965,-0.03171023925418229,2.1955197686718124,0.4728756649921385,-0.2845025859404979,28.491100745742152,44.359629905895005,38.95454484897842,63.760427509261035,0.3270902720887625,0.3609413314474309,0.6831137477790158,Low
0.09620728443102122,2.2400577474530174,0.05733090375732483,1.8436740345333895,0.22673457062144695,-0.14681572568861517,35.57866412935186,46.47190455945044,83.09576117438972,30.37959767336473,0.8465763244442368,0.7299730991617852,0.914892382867129,High
-0.17677479364000115,1.1453760649105063,0.14182902438822428,1.4278066363765691,0.5378496864712827,-0.2247700172219231,92.18965299399164,88.45538550732948,91.33214706782931,60.942853237546785,0.4425799815634912,0.988139455299502,0.2263961734542257,Medium
0.10377242595071917,2.046685393164484,0.0060432425385136546,2.0071955835306072,0.32991121545458946,0.24981152159656755,91.7993636395403,94.92003028284043,51.08947569953842,94.51588607931818,0.5056514230517237,0.8427676699174385,0.2522456607337674,High
-0.11473793815635425,0.8848674317471203,0.09266289110080925,1.5160388133710927,0.20509255181077188,-0.2212514295302802,33.28740659485795,78.05032266165799,92.74542232344135,62.38787653244561,0.8586682640021064,0.598334749008176,0.4074123016208233,Medium
-0.16747420350736025,0.33556594093935077,-0.026310527785355642,2.7710356032420806,0.5327079408942219,0.20695976611478534,30.883161284397367,56.32447268701299,67.0160692818907,20.140200884717196,0.17901156314695832,0.1766373529230238,0.5422499343977075,Low
0.2744427686266666,2.978487206914514,-0.06721616638955202,2.1316810894779232,0.30890940305312686,-0.030038917156742173,51.58138507539648,20.763036355060922,51.18763418246986,89.98099276928144,0.6351560677819446,0.42794119899981453,0.9331424029069487,High
0.28281601653727967,0.5529843729987379,0.13831526752785692,3.130543322462336,0.47515621918985984,-0.24863512717935682,23.728871936597685,72.3116042448468,80.21010079759377,37.6170804596142,0.620394113235734,0.17778313053693157,0.9162678064149645,Medium
0.20419867405823056,2.966420882494095,-0.07030941297738795,2.130631743948326,0.37401653611079644,0.26891103460211,69.11776492138551,49.20208733733385,42.14963901051509,71.63967898017174,0.48269311234000767,0.380153225679854,0.8846849073424394,High
-0.04769311541331467,2.934111804442697,-0.018585581476124616,1.21478724001979,0.29093587611725025,0.10574139916562936,25.812201624630664,67.47398526714541,39.93471960201638,58.6310116216582,0.8467971772816837,0.3329128905987921,0.30027424054923274,High
-0.15116394299680808,2.402072501333315,0.15653282659923204,3.0532756466964335,0.5049382075192846,-0.13496694099549886,24.352222032071055,65.50204725968216,69.24107576833057,44.40753176306646,0.9486010552021233,0.4496997669730466,0.7567087394923171,High
0.14211651325607844,2.0123265900377927,0.0039407861236001734,2.1716571347901317,0.39223496582230655,0.3262768220328675,56.38902021566369,56.06240424307905,49.286552147607125,41.19796427572915,0.5188022757222497,0.853548930990927,0.4451425696814134,High
0.02007624686980064,1.7756404457281456,0.19191360485424838,1.1205231144306838,0.2952810512135159,-0.26831918029061397,91.83399770825761,90.82905482947422,30.193852020873468,89.65698968803285,0.5105323458985598,0.23533900417934212,0.9380646347869723,Medium
-0.1389808825776106,2.6116944815957206,0.19392030043215794,2.3705234298686664,0.15479893516756352,-0.15872627426156596,52.00969520473697,21.735975901650626,25.02231764674316,88.39444219398779,0.5518573567036703,0.37545755396824676,0.29308225274070143,High
0.04758845505563508,0.939374612696515,-0.019517193863932983,1.5731502948272826,0.547722656883354,0.22643284946410264,46.736086899541334,73.40993633544412,79.08819321863581,58.48511300403344,0.7508116277497554,0.3350055198894468,0.22713215788356347,Medium
-0.1828057394423908,1.4562755162061434,-0.08770653332503286,3.033216836876197,0.11773479267083328,0.1965645512169224,94.84675366267145,50.737990122465945,70.69330488517585,39.38713966513544,0.7012542616290661,0.3665274824232171,0.8581466571701615,Medium
0.254660201039391,1.8962309111628557,0.11151898526161377,1.8598992159396284,0.5315936741840281,-0.09750981439286538,59.89767205843876,73.53428378687084,50.88486684549525,27.675652412899833,0.30055145428619834,0.42456112732638307,0.7452168356071074,High
-0.07061000919999155,1.2924523800215242,0.03529595079450312,2.67932407432225,0.27998076244157777,-0.25658258725305183,48.14310551676864,70.6414735654724,87.21707263782925,31.743228714431417,0.157505813739409,0.31988057494027466,0.839279510401447,Medium
0.13126114217699097,1.3397107168617772,-0.06977414681212711,0.7866086229087115,0.4196693817507029,0.3006546505574606,48.93956100062014,20.767850193199653,50.81425643319497,59.16887943054534,0.9543287168351104,0.9483231450008108,0.2421490489103149,Medium
-0.044144461955294534,1.0578255357560449,0.11225684569341288,1.6880730389070386,0.5610998619178427,-0.0804116533510682,34.62196220251329,41.40038713810034,73.27216035990376,43.087247043425684,0.33496278376033384,0.4780915425213892,0.8963134189745167,Medium
0.060034010588905395,1.7362722683851546,-0.09064752726642364,3.449724309417196,0.1758533077519492,-0.16300060955021434,58.41672930856542,34.181864037783534,88.18364564054697,23.155110669496754,0.6747370162215326,0.20270193867754135,0.7098583209824229,Medium
0.07335513967163981,2.5666661312438364,0.16105900714767266,2.925380868431445,0.38347523781940507,0.06124327565268395,52.91412711260043,32.523976470686925,83.05365940313325,54.13755389833251,0.8455942024693501,0.5208927490245888,0.686404722608719,High
-0.10757277223723649,0.6844322962183073,-0.058404241266008884,0.9798224071007859,0.48221643118509605,0.33715903949771314,40.309647226056,74.63575130908495,58.33285822546842,75.96419693482352,0.37024907549246766,0.26598871167522287,0.6243254767882493,Low
